Index,Symbol,Direction,Entry Price,Entry Date/Time (E),Exit Date/Time (E),Status,Current Price,Exit Price,Entry Qty,Qty,SL,TP,Exit Qty,Change,Change %,Ticks/Pips,Account PnL,PnL,PnL %,MFE,MAE
452,GH,Long,37.53,1/13/2025 10:57,12/31/9999 18:59,Open,46.95,43.18,291,145,0,0,146,9.42,25.1,942,2190.8,2190.8,20.06,13.36,-1.71
453,HOOD,Long,43.23,1/14/2025 10:22,12/31/9999 18:59,Open,51.94,49.93,252,126,0,0,126,8.71,20.15,871,1941.66,1941.66,17.82,10.28,-1.57
454,MSTR,Long,385.4,1/17/2025 9:34,1/21/2025 9:37,Closed,0,380.15,28,0,0,0,28,-5.25,-1.36,-525,-147,-147,-1.36,13.28,-5.25
455,HSAI,Long,15.87,1/17/2025 11:38,1/22/2025 9:40,Closed,0,14.86,688,0,0,0,688,-1.01,-6.36,-101,-694.88,-694.88,-6.36,0.56,-1.01
456,OKLO,Long,26.6,1/17/2025 11:39,12/31/9999 18:59,Open,41.57,36.45,411,205,0,0,206,14.97,56.28,1497,5097.95,5097.95,46.63,18.63,-0.85
457,ADTN,Long,10.58,1/21/2025 9:34,1/21/2025 15:49,Closed,0,10.39,1040,0,0,0,1040,-0.19,-1.8,-19,-197.6,-197.6,-1.8,0.3,-0.19
458,LUNR,Long,20.48,1/21/2025 9:34,1/30/2025 9:32,Closed,0,21.28,536,0,0,0,536,0.8,3.91,80,428.8,428.8,3.91,4.47,-0.71
459,RKLB,Long,27.36,1/21/2025 9:34,1/31/2025 9:32,Closed,0,28.39,401,0,0,0,401,1.03,3.76,103,413.03,413.03,3.76,5.98,-0.18
460,VNET,Long,6.06,1/21/2025 9:37,12/31/9999 18:59,Open,6.94,7.29,1814,907,0,0,907,0.88,14.52,88,1913.77,1913.77,17.41,2.08,-0.05
461,RBRK,Long,70.84,1/21/2025 10:24,1/27/2025 9:31,Closed,0,68.36,155,0,0,0,155,-2.48,-3.5,-248,-384.4,-384.4,-3.5,2.26,-2.48
462,RDDT,Long,182.14,1/21/2025 10:26,1/27/2025 9:31,Closed,0,174.22,60,0,0,0,60,-7.92,-4.35,-792,-475.2,-475.2,-4.35,8.86,-7.92
463,PDYN,Long,11.22,1/22/2025 9:37,1/22/2025 11:57,Closed,0,9.64,993,0,0,0,993,-1.58,-14.08,-158,-1568.94,-1568.94,-14.08,0.64,-1.58
464,EOSE,Long,6.2,1/23/2025 15:17,1/27/2025 9:31,Closed,0,5.72,1820,0,0,0,1820,-0.48,-7.74,-48,-873.6,-873.6,-7.74,0.44,-0.48
465,LX,Long,6.91,1/24/2025 9:34,12/31/9999 18:59,Open,7.89,7.95,1649,825,0,0,824,0.98,14.18,98,1665.46,1665.46,14.62,1.59,-0.04
466,BKSY,Long,13,1/24/2025 9:35,12/31/9999 18:59,Open,14.99,16.31,879,439,0,0,440,1.99,15.31,199,2330.01,2330.01,20.39,4.39,-0.36
467,OPFI,Long,12.59,1/24/2025 9:52,1/27/2025 9:34,Closed,0,11.9,909,0,0,0,909,-0.69,-5.48,-69,-627.21,-627.21,-5.48,0.26,-0.69
468,RUM,Long,13.68,1/24/2025 10:33,1/27/2025 9:31,Closed,0,12.62,841,0,0,0,841,-1.06,-7.75,-106,-891.46,-891.46,-7.75,0.51,-1.06
469,SERV,Long,20.76,1/24/2025 10:54,1/27/2025 9:31,Closed,0,17.96,554,0,0,0,554,-2.8,-13.49,-280,-1551.2,-1551.2,-13.49,0.47,-2.8
470,HUT,Long,27.65,1/24/2025 12:54,1/24/2025 15:06,Closed,0,25.97,417,0,0,0,417,-1.68,-6.08,-168,-700.56,-700.56,-6.08,0.17,-1.68
471,OPFI,Long,13.27,1/28/2025 9:35,12/31/9999 18:59,Open,13.72,NaN,831,831,0,0,0,0.45,3.39,45,373.95,373.95,3.39,1.58,-0.34
472,RDDT,Long,191.16,1/28/2025 9:55,12/31/9999 18:59,Open,199.42,NaN,57,57,0,0,0,8.26,4.32,826,470.82,470.82,4.32,17.46,-2.04
473,SEMR,Long,17.12,1/28/2025 10:18,12/31/9999 18:59,Open,17.44,NaN,649,649,0,0,0,0.32,1.87,32,207.68,207.68,1.87,0.83,-0.01
474,ROOT,Long,90.13,1/29/2025 15:11,12/31/9999 18:59,Open,97.56,NaN,124,124,0,0,0,7.43,8.24,743,921.32,921.32,8.24,10.85,-1.43
475,TEM,Long,56.49,1/30/2025 10:36,12/31/9999 18:59,Open,57.4,NaN,199,199,0,0,0,0.91,1.61,91,181.09,181.09,1.61,5.66,-2.88
476,GRAL,Long,30.16,1/30/2025 13:36,12/31/9999 18:59,Open,30.25,NaN,375,375,0,0,0,0.09,0.3,9,33.75,33.75,0.3,2.49,-2.31
477,RDW,Long,24.9,1/31/2025 9:38,12/31/9999 18:59,Open,23.84,NaN,455,455,0,0,0,-1.06,-4.26,-106,-482.3,-482.3,-4.26,1.76,-1.35
478,LUNR,Long,23.5,1/31/2025 10:28,1/31/2025 14:46,Closed,0,22.13,484,0,0,0,484,-1.37,-5.83,-137,-663.08,-663.08,-5.83,0.39,-1.37
479,ACHR,Long,10.01,1/31/2025 10:29,1/31/2025 15:05,Closed,0,9.31,1137,0,0,0,1137,-0.7,-6.99,-70,-795.9,-795.9,-6.99,0.17,-0.7
480,REAL,Long,10.02,1/31/2025 12:53,12/31/9999 18:59,Open,9.55,NaN,1141,1141,0,0,0,-0.47,-4.69,-47,-536.27,-536.27,-4.69,0.12,-0.63
